Case,year,Month,service,departure station,arrival_station,journey_time_avg,total_num_trips,num_of_canceled_trains,comment_cancellations,num_late_at_departure,avg_delay_late_at_departure,avg_delay_all_departing,comment_delays_at_departure,num_arriving_late,avg_delay_late_on_arrival,avg_delay_all_arriving,comment_delays_on_arrival,delay_cause_external_cause,delay_cause_rail_infrastructure,delay_cause_traffic_management,delay_cause_rolling_stock,delay_cause_station_management,delay_cause_travelers,num_greater_15_min_late,avg_delay_late_greater_15_min,num_greater_30_min_late,num_greater_60_min_late
3964,2015,5,National,PARIS LYON,TOULON,234.5921502,294,1,#N/A,14,17.14285714,0.993174061,#N/A,44,31.13636364,7.52559727,#N/A,0.272727273,0.318181818,0.181818182,0.159090909,0.068181818,0,44,31.1363636,18,4
3965,2015,5,National,VALENCE ALIXAN TGV,PARIS LYON,130.6807229,249,0,#N/A,98,18.35714286,8.56626506,#N/A,53,31.98113208,6.923694779,#N/A,0.346938776,0.306122449,0.12244898,0.163265306,0.040816327,0.020408163,37,40.3243243,21,5
3966,2015,5,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,101.8988235,425,0,#N/A,6,10.5,0.289411765,#N/A,25,24.24,2.524705882,#N/A,0.347826087,0.217391304,0.086956522,0.260869565,0.043478261,0.043478261,15,31.5333333,4,1
3967,2015,5,National,BREST,PARIS MONTPARNASSE,273.6784038,213,0,#N/A,3,18,0.262910798,#N/A,11,53.54545455,2.65258216,"Cette ligne a été retardée par : un accident de personne à Yvre-l'Evêque le 14/05 (15 TGV soit 1456 minutes), une disjonction sur la LGV le 25/05 (6 TGV soit 87 minutes), heurt d'un animal sur la LGV le 12/05 (30 TGV soit 1799 minutes) et heurt d'une voiture le 06/05 à Vitré (18 TGV soit 1704 minutes)",0.6,0,0,0.2,0,0.2,11,53.5454545,5,1
3968,2015,5,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,201.5978836,189,0,#N/A,5,9.8,0.396825397,#N/A,12,25.66666667,2.714285714,#N/A,0.181818182,0.181818182,0.181818182,0.272727273,0.090909091,0.090909091,12,25.6666667,3,0
3969,2015,5,National,LE MANS,PARIS MONTPARNASSE,60.12696629,445,0,#N/A,47,28.06382979,3.716853933,#N/A,46,32.19565217,2.759550562,#N/A,0.318181818,0.272727273,0.204545455,0.113636364,0.022727273,0.068181818,19,64.4736842,9,6
3970,2015,5,National,PARIS MONTPARNASSE,QUIMPER,271.7801047,191,0,#N/A,4,10.5,0.397905759,#N/A,11,35.36363636,2.717277487,#N/A,0.8,0.1,0,0.1,0,0,11,35.3636364,5,2
3971,2015,5,National,VANNES,PARIS MONTPARNASSE,206.9849138,232,0,#N/A,16,10.6875,1.63362069,#N/A,14,70.35714286,3.525862069,#N/A,0.642857143,0.071428571,0.071428571,0.142857143,0,0.071428571,14,70.3571429,8,3
3972,2015,5,National,LILLE,LYON PART DIEU,193.2981818,275,0,#N/A,25,20.2,2.574545455,#N/A,24,37.5,3.898181818,"Toujours des travaux importants sur la LGV  entrainant des limitations de vitesse, essentiellement à Lapalud. Autres événements :
03/05 : dérangement d'aiguille lors de travaux au Creusot
05 et 28/05 : panne d'une rame sur LGV Nord
08/05 : accident de personne à Lapalud
20/05 : acte de malveillance (jets de pierres) à Vémars
25/05 : occupation des voies à l'escale de Lille Europe",0.130434783,0.217391304,0.304347826,0.173913043,0,0.173913043,23,38.5217391,15,2
3973,2015,5,National,LYON PART DIEU,MONTPELLIER,110.2088068,353,1,#N/A,60,22.65,4.747159091,#N/A,79,32.32911392,9.602272727,#N/A,0.378378378,0.22972973,0.135135135,0.081081081,0.054054054,0.121621622,54,41.4259259,34,10
3974,2015,5,National,MARSEILLE ST CHARLES,LILLE,296.5045872,219,1,#N/A,14,15,1.353211009,#N/A,58,34.20689655,12.36697248,"Toujours des travaux importants sur la LGV  entrainant des limitations de vitesse, essentiellement à Lapalud. Autres événements :
03/05 : dérangement d'aiguille lors de travaux au Creusot
05 et 28/05 : panne d'une rame sur LGV Nord
08/05 : accident de personne à Lapalud
20/05 : acte de malveillance (jets de pierres) à Vémars
25/05 : occupation des voies à l'escale de Lille Europe",0.236363636,0.290909091,0.109090909,0.163636364,0.072727273,0.127272727,58,34.2068966,19,4
3975,2015,5,National,RENNES,LYON PART DIEU,260.6868687,99,0,#N/A,2,8,0.525252525,#N/A,13,30.07692308,3.060606061,#N/A,0.272727273,0.272727273,0.181818182,0.181818182,0.090909091,0,13,30.0769231,3,1
3976,2015,5,International,FRANCFORT,PARIS EST,99.95495496,111,0,#N/A,46,11.97826087,5.981981982,#N/A,24,18.95833333,5.459459459,#N/A,0,0,0.958333333,0,0.041666667,0,16,22.125,2,1
3977,2015,5,International,STUTTGART,PARIS EST,149.3435115,131,0,#N/A,50,12.02,6.007633588,#N/A,18,20.16666667,3.664122137,#N/A,0.111111111,0,0.888888889,0,0,0,10,25.9,3,0
3978,2015,5,International,PARIS LYON,ITALIE,252.1534091,88,0,#N/A,3,20,0.772727273,#N/A,5,38.4,4.136363636,#N/A,0.4,0.2,0.2,0.2,0,0,5,38.4,3,0
3979,2015,5,International,PARIS LYON,ZURICH,141.9093567,171,0,#N/A,6,27.33333333,1.122807018,#N/A,5,34,2.111111111,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,39.75,2,1
3980,2015,1,National,PARIS EST,STRASBOURG,141.6818182,418,0,#N/A,16,21.125,0.95215311,#N/A,30,26.43333333,2.490430622,#N/A,0.230769231,0.423076923,0.038461538,0.115384615,0.076923077,0.115384615,16,38.1875,7,4
3981,2015,1,National,PARIS LYON,PERPIGNAN,301.9522293,157,0,#N/A,14,16.78571429,1.681528662,#N/A,18,40.27777778,5.458598726,5 collisions avec des animaux sauvages sur la ligne à grande vitesse ont perturbé la régularité de cette relation en janvier 2015,0.444444444,0.111111111,0.222222222,0,0.166666667,0.055555556,18,40.27777778,11,3
3982,2015,1,National,PARIS LYON,TOULON,229.9298246,231,3,#N/A,11,21.54545455,1.25,#N/A,31,40.64516129,8.925438596,5 collisions avec des animaux sauvages sur la ligne à grande vitesse ont perturbé la régularité de cette relation en janvier 2015,0.357142857,0.178571429,0.285714286,0.071428571,0.071428571,0.035714286,31,40.64516129,15,4
3983,2015,1,National,PARIS MONTPARNASSE,RENNES,132.7755906,508,0,#N/A,18,16.44444444,0.748031496,#N/A,34,30.70588235,2.448818898,#N/A,0.393939394,0.151515152,0.060606061,0.212121212,0.090909091,0.090909091,22,40.45454545,10,4
3984,2015,1,National,PARIS MONTPARNASSE,POITIERS,105.0580913,482,0,#N/A,9,29.11111111,0.651452282,#N/A,24,36.875,2.165975104,#N/A,0.277777778,0.388888889,0.055555556,0.111111111,0.111111111,0.055555556,16,49.0625,8,6
3985,2015,1,National,MARSEILLE ST CHARLES,PARIS LYON,196.9853659,411,1,#N/A,15,18.2,0.848780488,#N/A,30,37.66666667,2.170731707,#N/A,0.37037037,0.111111111,0.111111111,0.222222222,0.074074074,0.111111111,30,37.66666667,17,2
3986,2015,1,National,PARIS MONTPARNASSE,NANTES,134.2529644,506,0,#N/A,9,23.22222222,0.565217391,#N/A,41,22.29268293,3.68972332,#N/A,0.305555556,0.25,0.138888889,0.25,0,0.055555556,21,31.71428571,7,1
3987,2015,1,National,STRASBOURG,PARIS EST,142.0874384,406,0,#N/A,32,14.34375,1.57635468,#N/A,36,31.11111111,3.307881773,#N/A,0.2,0.333333333,0.3,0.1,0.066666667,0,21,44.61904762,11,5
3988,2015,1,National,PARIS MONTPARNASSE,TOURS,74.61714286,175,0,#N/A,3,42,0.897142857,#N/A,23,15.7826087,2.834285714,#N/A,0.222222222,0.277777778,0.111111111,0.111111111,0.166666667,0.111111111,4,45,3,1
3989,2015,1,National,VANNES,PARIS MONTPARNASSE,214.4170616,212,1,#N/A,3,8.666666667,0.208530806,#N/A,11,32.09090909,1.611374408,#N/A,0.7,0.3,0,0,0,0,11,32.09090909,4,1
3990,2015,1,National,PARIS LYON,ANNECY,222.4235669,159,2,#N/A,3,55,1.197452229,#N/A,10,55.1,5.420382166,#N/A,0.6,0.1,0.2,0.1,0,0,10,55.1,8,2
3991,2015,1,National,MARSEILLE ST CHARLES,LILLE,295.1904762,210,0,#N/A,25,22.56,3.038095238,#N/A,52,36.15384615,10.96190476,"Les principaux évènements survenus au mois de janvier sont :
Chutes de neige dans le sud-est le 20 
Accident de personne : Cesseins le 01 et Vennissieux le 03
Heurts d'animaux  : Chevry le 05, Neufmoutiers le 06, Cluny le 18 et Moussy et Lapalud le 29
Plusieurs colis suspects : à Marseille le 08, Marne la Vallée le 08, Roissy les 08,10 et 11 et à Lyon les 09 et 15
Un défaut d'alimentation à Fresnoy le 06
Obstacle dans la voie à Macon le 13
Des travaux importants sur la LGV Nord entrainant des limitations de vitesse",0.28,0.14,0.12,0.12,0.16,0.18,52,36.15384615,19,7
3992,2015,1,National,LYON PART DIEU,MARSEILLE ST CHARLES,100.9709507,569,1,#N/A,135,31.11111111,8.045774648,#N/A,116,40.92241379,9.225352113,5 collisions avec des animaux sauvages sur la ligne à grande vitesse ont perturbé la régularité de cette relation en janvier 2015,0.425925926,0.12962963,0.194444444,0.111111111,0.064814815,0.074074074,93,47.64516129,48,26
3993,2015,1,National,MARSEILLE ST CHARLES,LYON PART DIEU,100.3889943,527,0,#N/A,62,30.59677419,3.882352941,#N/A,79,38.11392405,7.886148008,#N/A,0.25,0.161764706,0.161764706,0.147058824,0.191176471,0.088235294,50,52.54,27,12
3994,2015,1,National,PARIS NORD,LILLE,63.66110184,600,1,#N/A,33,17.18181818,1.160267112,#N/A,59,14.18644068,1.674457429,#N/A,0.160714286,0.285714286,0.142857143,0.107142857,0.214285714,0.089285714,19,25.47368421,5,1
3995,2015,1,International,PARIS LYON,ITALIE,259.6206897,87,0,#N/A,4,13.25,0.896551724,#N/A,13,28.38461538,6.505747126,#N/A,0.045977011,0.045977011,0,0.011494253,0,0.034482759,13,28.3846154,3,1
3996,2015,1,National,ARRAS,PARIS NORD,55.60559006,322,0,#N/A,23,13.86956522,1.562111801,#N/A,51,14.43137255,1.425465839,#N/A,0.0625,0.520833333,0.25,0.104166667,0.0625,0,12,31.41666667,4,1
3997,2015,1,International,PARIS EST,FRANCFORT,99.41025641,78,0,#N/A,2,8,0.384615385,#N/A,15,21.8,5.448717949,#N/A,0,0.8,0,0.2,0,0,10,25.9,3,0
3998,2015,1,International,PARIS LYON,LAUSANNE,178.4017094,117,0,#N/A,9,21.44444444,1.752136752,#N/A,11,36.72727273,5.52991453,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,39.3,6,2
3999,2015,1,International,PARIS LYON,ZURICH,141.9642857,140,0,#N/A,13,26.53846154,2.657142857,#N/A,15,33.73333333,4.657142857,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9,48.4444444,5,1
4000,2018,2,#N/A,ARRAS,PARIS NORD,51.51257862,333,15,#N/A,137,5.912287105,2.724266247,#N/A,103,15.7566343,5.872169811,"Intempéries exceptionnelles vécues lors de la deuxième semaine, et d’autre part suite à la forte tension du parc Matériel qui perdure.En effet, les mauvaises conditions climatiques survenues tôt dans le mois  ont occasionné une situation de blocage, avec de multiples dérangements d’installations de sécurité. En ce qui concerne Réseau, il s’agit d’une répartition entre les dérangements d’installations de sécurité(rails cassés, incidents passages à niveau, incidents caténaires, le domaine Externe (heurts d’animaux) et les travaux (limitation de vitesse et espacements suite travaux de régénération).",0.364705882,0.164705882,0.270588235,0.129411765,0.058823529,0.011764706,25,5.872169811,9,4
4001,2015,7,National,PARIS NORD,DUNKERQUE,119.85,243,3,#N/A,19,26.94736842,2.35,#N/A,17,40,2.3375,#N/A,0.058823529,0.294117647,0.058823529,0.235294118,0.235294118,0.117647059,13,48.3076923,8,2
4002,2015,7,National,PARIS NORD,LILLE,63.651341,524,2,#N/A,37,32.40540541,2.555555556,#N/A,48,34.22916667,2.95210728,#N/A,0.127659574,0.276595745,0.106382979,0.170212766,0.234042553,0.085106383,21,66.2857143,13,5
4003,2015,7,National,LYON PART DIEU,LILLE,188.4733096,281,0,#N/A,204,19.50980392,14.68327402,#N/A,103,30.45631068,13.14234875,"Les fortes chaleurs survenues dans le mois ont fortement impactés les circulations avec notamment des dérangements d'installations, des incendies aux abords des voies et des limitations de vitesse.
Une forte affluence dans les gares et les trains en cette période estivale avec son lot de bagages abandonnés non étiquetés devenant des colis suspect
Des travaux importants sur la LGV  entrainant des limitations de vitesse, essentiellement à Lapalud",0.18627451,0.382352941,0.107843137,0.166666667,0.078431373,0.078431373,87,33.6436782,28,13
4004,2015,7,National,LYON PART DIEU,MONTPELLIER,110.3369272,371,0,#N/A,137,16.43065693,7.140161725,#N/A,131,29.96946565,12.91913747,Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juillet,0.2421875,0.3046875,0.09375,0.1640625,0.1328125,0.0625,92,37.2282609,37,10
4005,2015,7,National,MONTPELLIER,LYON PART DIEU,109.5529248,361,2,#N/A,68,22.05882353,4.621169916,#N/A,116,33.4137931,13.67966574,Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juillet,0.172413793,0.448275862,0.094827586,0.155172414,0.060344828,0.068965517,88,40.0227273,42,15
4006,2015,7,National,STRASBOURG,NANTES,318.2692308,52,0,#N/A,2,17,0.826923077,#N/A,6,42,6.615384615,#N/A,0.5,0.333333333,0,0.166666667,0,0,6,42,3,1
4007,2015,6,National,PARIS EST,METZ,85.5735786,299,0,#N/A,13,43.07692308,2.030100334,#N/A,28,27.64285714,3.719063545,#N/A,0.481481481,0.185185185,0.074074074,0.148148148,0.037037037,0.074074074,10,62,7,3
4008,2015,6,National,PARIS EST,NANCY,96.78819444,288,0,#N/A,16,31.625,1.961805556,#N/A,17,41.82352941,1.614583333,#N/A,0.529411765,0.176470588,0.058823529,0.058823529,0.058823529,0.117647059,9,67.6666667,7,4
4009,2015,6,National,NANCY,PARIS EST,95.78745645,287,0,#N/A,11,18.63636364,1.111498258,#N/A,14,31.85714286,0.285714286,#N/A,0.571428571,0.142857143,0,0.214285714,0,0.071428571,9,42.8888889,6,2
4010,2015,6,National,PARIS EST,STRASBOURG,141.7209302,430,0,#N/A,29,24,1.776744186,#N/A,42,34.85714286,3.727906977,#N/A,0.571428571,0.119047619,0.071428571,0.142857143,0.095238095,0,31,42.516129,19,6
4011,2015,6,National,PARIS LYON,BELLEGARDE (AIN),162.7317597,233,0,#N/A,7,16.42857143,0.669527897,#N/A,27,21.33333333,3.690987124,#N/A,0.083333333,0.458333333,0.083333333,0.25,0.041666667,0.083333333,15,27.7333333,4,0
4012,2015,6,National,BELLEGARDE (AIN),PARIS LYON,163.7021277,236,1,#N/A,31,17.25806452,3.493617021,#N/A,20,34.4,1.761702128,#N/A,0.15,0.3,0.25,0.2,0.1,0,16,39.9375,5,1
4013,2015,6,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.1837209,215,0,#N/A,10,18.7,0.990697674,#N/A,13,27.76923077,3.627906977,#N/A,0.083333333,0.25,0.166666667,0.333333333,0.166666667,0,11,30.6363636,4,1
4014,2015,6,National,GRENOBLE,PARIS LYON,192.6600877,228,0,#N/A,6,8.5,0.337719298,#N/A,9,38.66666667,1.179824561,#N/A,0.222222222,0.222222222,0.111111111,0.444444444,0,0,9,38.6666667,5,2
4015,2015,6,National,PARIS LYON,MONTPELLIER,206.0921053,343,1,#N/A,20,23.75,1.593567251,#N/A,63,51.19047619,11.94152047,Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juin,0.274193548,0.35483871,0.129032258,0.193548387,0.032258065,0.016129032,63,51.1904762,26,14
4016,2015,6,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.5221239,114,1,#N/A,4,18,0.761061947,#N/A,11,28.45454545,4.575221239,#N/A,0.181818182,0.090909091,0.272727273,0.363636364,0.090909091,0,5,48.2,4,1
4017,2015,6,National,TOULON,PARIS LYON,236.0617284,243,0,#N/A,73,24.52054795,8.201646091,#N/A,64,40.40625,12.26337449,Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juin,0.40625,0.1875,0.109375,0.15625,0.0625,0.078125,64,40.40625,32,11
4018,2015,6,National,VALENCE ALIXAN TGV,PARIS LYON,130.3915663,249,0,#N/A,104,22.90384615,10.65863454,#N/A,59,43.83050847,10.65461847,Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juin,0.254237288,0.389830508,0.118644068,0.186440678,0.016949153,0.033898305,50,49.42,18,10
4019,2015,6,National,PARIS MONTPARNASSE,ANGOULEME,162.375,318,2,#N/A,20,36.2,2.455696203,#N/A,43,43.3255814,6.648734177,"Cette OD a été touchée le 4 par un rail cassé couplé à un affaissement caténaire à la sortie de Paris (172 TGV; 7664mn), le 5 par diverses limitations de vitesses liées aux fortes chaleurs dont une à la sortie de Paris reduisant fortement le débit des trains (82TGV; 985mn), 2 incendies aux abords des voies entre Droué et Vendôme le 25 (48TGV; 1826mn) et le 30 (30TGV; 1773mn), le 3 par l'arrêt de sécurité d'un train dans les tunnels avant Paris (22TGV; 1035mn) lié à une presence dans les voies en sortie de gare Montparnasse (16TGV; 419mn),  le 22 par le heurt de 2 chevreuils sur la branche sud de la ligne grande vitesse (15TGV; 328mn)",0.324324324,0.513513514,0.027027027,0.027027027,0.081081081,0.027027027,27,61.5555556,17,11
4020,2015,6,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,215.0786517,625,2,#N/A,45,36.66666667,2.890850722,#N/A,78,53.19230769,7.727126806,"Cette OD a été touchée le 4 par un rail cassé couplé à un affaissement caténaire à la sortie de Paris (172 TGV; 7664mn), le 5 par diverses limitations de vitesses liées aux fortes chaleurs dont une à la sortie de Paris reduisant fortement le débit des trains (82TGV; 985mn), 2 incendies aux abords des voies entre Droué et Vendôme le 25 (48TGV; 1826mn) et le 30 (30TGV; 1773mn), le 3 par l'arrêt de sécurité d'un train dans les tunnels avant Paris (22TGV; 1035mn) lié à une presence dans les voies en sortie de gare Montparnasse (16TGV; 419mn),  le 22 par le heurt de 2 chevreuils sur la branche sud de la ligne grande vitesse (15TGV; 328mn)",0.308823529,0.544117647,0.014705882,0.058823529,0.073529412,0,78,53.1923077,41,22
4021,2015,6,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,199.2235577,208,0,#N/A,8,29,1.182692308,#N/A,24,44.5,5.528846154,"Cette OD a été touchée le 4 par un rail cassé couplé à un affaissement caténaire à la sortie de Paris (172 TGV; 7664mn), le 5 par diverses limitations de vitesses liées aux fortes chaleurs dont une à la sortie de Paris reduisant fortement le débit des trains (82TGV; 985mn), 2 incendies aux abords des voies entre Droué et Vendôme le 25 (48TGV; 1826mn) et le 30 (30TGV; 1773mn), le 3 par l'arrêt de sécurité d'un train dans les tunnels avant Paris (22TGV; 1035mn) lié à une presence dans les voies en sortie de gare Montparnasse (16TGV; 419mn),  le 22 par le heurt de 2 chevreuils sur la branche sud de la ligne grande vitesse (15TGV; 328mn), le 4 par un dérangement d'installation à Lusignan (15 TGV; 654mn)",0.333333333,0.428571429,0.095238095,0.047619048,0.047619048,0.047619048,24,44.5,12,7
4022,2015,6,National,LE MANS,PARIS MONTPARNASSE,61.07700651,461,0,#N/A,60,16.1,2.765726681,#N/A,75,26.02666667,3.867678959,#N/A,0.134328358,0.671641791,0.074626866,0.029850746,0.059701493,0.029850746,35,45.8285714,17,10
4023,2015,6,National,PARIS MONTPARNASSE,NANTES,141.9192378,554,3,#N/A,47,23,2.172413793,#N/A,73,29.8630137,4.713248639,#N/A,0.130434783,0.449275362,0.246376812,0.072463768,0.101449275,0,54,35.9074074,24,8
4024,2015,6,National,PARIS MONTPARNASSE,POITIERS,111.3578732,491,2,#N/A,26,41.76923077,2.406952965,#N/A,49,38.69387755,4.249488753,#N/A,0.311111111,0.466666667,0.044444444,0.066666667,0.066666667,0.044444444,32,52.5625,21,11
4025,2015,6,National,QUIMPER,PARIS MONTPARNASSE,280.2230047,213,0,#N/A,6,15.83333333,0.530516432,#N/A,17,45.41176471,3.647887324,"Cette OD a été touchée le 4 par un rail cassé couplé à un affaissement caténaire à la sortie de Paris (172 TGV; 7664mn), le 5 par diverses limitations de vitesses liées aux fortes chaleurs dont une à la sortie de Paris reduisant fortement le débit des trains (82TGV; 985mn), le 26 par la rupture d'un appareil de voie en sortie de ligne grande vitesse avant Le Mans (52TGV; 923mn), le 3 par l'arrêt de sécurité d'un train dans les tunnels avant Paris (22TGV; 1035mn) lié à une presence dans les voies en sortie de gare Montparnasse (16TGV; 419mn); le 9 par un dérangement d'installation sur la branche ouest de la ligne grande vitesse (18TGV; 169mn)",0.3125,0.625,0,0,0.0625,0,17,45.4117647,7,4
4026,2015,6,National,PARIS NORD,DUNKERQUE,122.688716,257,0,#N/A,21,20.42857143,1.844357977,#N/A,27,28.85185185,3.214007782,#N/A,0.307692308,0.384615385,0.153846154,0.076923077,0,0.076923077,22,32.4545455,11,1
4027,2015,6,International,FRANCFORT,PARIS EST,99.95238095,126,0,#N/A,56,18.125,9.238095238,#N/A,30,36.7,10.20634921,#N/A,0.1,0.033333333,0.733333333,0.1,0.033333333,0,25,41.6,12,5
4028,2015,6,International,PARIS LYON,GENEVE,171.4358974,234,0,#N/A,7,16.42857143,0.670940171,#N/A,26,20.80769231,3.252136752,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13,29,4,1
4029,2015,6,International,GENEVE,PARIS LYON,171.8765957,235,0,#N/A,18,20.55555556,2.591489362,#N/A,20,34.4,1.761702128,#N/A,0.15,0.3,0.25,0.2,0.1,0,16,39.9375,5,1
4030,2015,5,National,PARIS MONTPARNASSE,BREST,270.990566,212,0,#N/A,5,11.4,0.377358491,#N/A,11,53.45454545,3.943396226,"Cette ligne a été retardée par : un accident de personne à Yvre-l'Evêque le 14/05 (15 TGV soit 1456 minutes), une disjonction sur la LGV le 25/05 (6 TGV soit 87 minutes), heurt d'un animal sur la LGV le 12/05 (30 TGV soit 1799 minutes) et heurt d'une voiture le 06/05 à Vitré (18 TGV soit 1704 minutes)",0.818181818,0.090909091,0,0.090909091,0,0,11,53.4545455,6,2
4031,2015,5,National,ST MALO,PARIS MONTPARNASSE,194.2285714,105,0,#N/A,0,0,0.038095238,#N/A,5,53,1.361904762,"Cette ligne a été retardée par : un accident de personne à Yvre-l'Evêque le 14/05 (15 TGV soit 1456 minutes), une disjonction sur la LGV le 25/05 (6 TGV soit 87 minutes), heurt d'un animal sur la LGV le 12/05 (30 TGV soit 1799 minutes) et heurt d'une voiture le 06/05 à Vitré (18 TGV soit 1704 minutes)",0.6,0.2,0,0,0.2,0,5,53,3,3
